trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
9017938, 8:01:54, 8:01:54,11881,36,,0,0,9.2361
9017938, 8:02:15, 8:02:15,29,37,,0,0,9.3309
9017938, 8:03:35, 8:03:35,30,38,,0,0,9.6796
9017938, 8:04:14, 8:04:14,31,39,,0,0,9.8494
9017938, 8:05:29, 8:05:29,1857,40,,1,0,10.1772
9017938, 8:06:00, 8:06:00,1856,41,,1,0,10.2713
9017939, 7:42:00, 7:42:00,646,1,,0,0,
9017939, 7:42:58, 7:42:58,378,2,,0,0,0.3300
9017939, 7:43:42, 7:43:42,379,3,,0,0,0.5780
9017939, 7:44:58, 7:44:58,381,4,,0,0,1.0061
9017939, 7:46:29, 7:46:29,1269,5,,0,0,1.5221
9017939, 7:47:05, 7:47:05,1270,6,,0,0,1.7301
9017939, 7:47:40, 7:47:40,1271,7,,0,0,1.9271
9017939, 7:48:09, 7:48:09,1272,8,,0,0,2.0931
9017939, 7:48:56, 7:48:56,1273,9,,0,0,2.3591
9017939, 7:49:32, 7:49:32,1274,10,,0,0,2.5642
9017939, 7:50:19, 7:50:19,1275,11,,0,0,2.8334
9017939, 7:51:43, 7:51:43,1276,12,,0,0,3.3083
9017939, 7:52:01, 7:52:01,1277,13,,0,0,3.4113
9017939, 7:52:36, 7:52:36,1278,14,,0,0,3.6103
9017939, 7:53:11, 7:53:11,1279,15,,0,0,3.8103
9017939, 7:53:46, 7:53:46,1280,16,,0,0,4.0073
9017939, 7:54:21, 7:54:21,1281,17,,0,0,4.2054
9017939, 7:54:49, 7:54:49,56,18,,0,0,4.3659
9017939, 7:55:23, 7:55:23,57,19,,0,0,4.5620
9017939, 7:56:00, 7:56:00,58,20,,0,0,4.7710
9017939, 7:56:33, 7:56:33,59,21,,0,0,4.9571
9017939, 7:57:00, 7:57:00,60,22,,0,0,5.0638
9017939, 7:57:43, 7:57:43,61,23,,0,0,5.2448
9017939, 7:58:28, 7:58:28,62,24,,0,0,5.4340
9017939, 7:58:52, 7:58:52,63,25,,0,0,5.5340
9017939, 7:59:36, 7:59:36,64,26,,0,0,5.7171
9017939, 8:01:29, 8:01:29,12040,27,,0,0,6.1851
9017939, 8:02:09, 8:02:09,66,28,,0,0,6.3521
9017939, 8:02:50, 8:02:50,10542,29,,0,0,6.5242
9017939, 8:03:32, 8:03:32,68,30,,0,0,6.6992
9017939, 8:04:14, 8:04:14,69,31,,0,0,6.8763
9017939, 8:04:55, 8:04:55,70,32,,0,0,7.0484
9017939, 8:05:37, 8:05:37,71,33,,0,0,7.2254
9017939, 8:06:20, 8:06:20,72,34,,0,0,7.4065
9017939, 8:12:32, 8:12:32,75,35,,0,0,8.9441
9017939, 8:13:42, 8:13:42,11881,36,,0,0,9.2361
9017939, 8:14:04, 8:14:04,29,37,,0,0,9.3309
9017939, 8:15:28, 8:15:28,30,38,,0,0,9.6796
9017939, 8:16:09, 8:16:09,31,39,,0,0,9.8494
9017939, 8:17:28, 8:17:28,1857,40,,1,0,10.1772
9017939, 8:18:00, 8:18:00,1856,41,,1,0,10.2713
9017940, 7:53:00, 7:53:00,646,1,,0,0,
9017940, 7:53:58, 7:53:58,378,2,,0,0,0.3300
9017940, 7:54:42, 7:54:42,379,3,,0,0,0.5780
9017940, 7:55:58, 7:55:58,381,4,,0,0,1.0061
9017940, 7:57:29, 7:57:29,1269,5,,0,0,1.5221
9017940, 7:58:05, 7:58:05,1270,6,,0,0,1.7301
9017940, 7:58:40, 7:58:40,1271,7,,0,0,1.9271
9017940, 7:59:09, 7:59:09,1272,8,,0,0,2.0931
9017940, 7:59:56, 7:59:56,1273,9,,0,0,2.3591
9017940, 8:00:32, 8:00:32,1274,10,,0,0,2.5642
9017940, 8:01:19, 8:01:19,1275,11,,0,0,2.8334
9017940, 8:02:43, 8:02:43,1276,12,,0,0,3.3083
9017940, 8:03:01, 8:03:01,1277,13,,0,0,3.4113
9017940, 8:03:36, 8:03:36,1278,14,,0,0,3.6103
9017940, 8:04:11, 8:04:11,1279,15,,0,0,3.8103
9017940, 8:04:46, 8:04:46,1280,16,,0,0,4.0073
9017940, 8:05:21, 8:05:21,1281,17,,0,0,4.2054
9017940, 8:05:49, 8:05:49,56,18,,0,0,4.3659
9017940, 8:06:23, 8:06:23,57,19,,0,0,4.5620
9017940, 8:07:00, 8:07:00,58,20,,0,0,4.7710
9017940, 8:07:33, 8:07:33,59,21,,0,0,4.9571
9017940, 8:08:00, 8:08:00,60,22,,0,0,5.0638
9017940, 8:08:45, 8:08:45,61,23,,0,0,5.2448
